trial,auc,w_exp026_attention_gpu,w_exp026_fttransformer_lite_gpu
5311,0.9343346813186812,0.34070658851210084,0.6592934114878992
5312,0.9344252307692307,0.7551638583790049,0.244836141620995
5313,0.9341498461538463,0.8502743720174317,0.14972562798256814
5314,0.934608923076923,0.6515149660252777,0.3484850339747223
5315,0.9334567472527472,0.1253976337647294,0.8746023662352707
5316,0.9337141978021979,0.9442719021105679,0.05572809788943222
5317,0.9346206153846154,0.628580591008653,0.371419408991347
5318,0.9344629890109889,0.7387964440839394,0.26120355591606054
5319,0.9330632967032968,0.05964286112004037,0.9403571388799598
5320,0.9343164395604394,0.7955185992825248,0.20448140071747514
5321,0.9331251428571429,0.06820702377911683,0.9317929762208832
5322,0.9346172747252748,0.6339196466925454,0.3660803533074547
5323,0.9340878241758243,0.26260436381251395,0.737395636187486
5324,0.9346181098901098,0.5125507766778478,0.4874492233221522
5325,0.9331839999999999,0.07799723968368785,0.9220027603163121
5326,0.9346207912087912,0.6129980045981998,0.38700199540180025
5327,0.9336687912087911,0.9517378452561381,0.048262154743861814
5328,0.9331701978021976,0.07577589749603708,0.9242241025039629
5329,0.9345721318681319,0.680308074709717,0.31969192529028306
5330,0.9343151648351649,0.7961997941591734,0.2038002058408267
5331,0.9334226373626375,0.9916923267053069,0.008307673294693
5332,0.9344635164835166,0.737636997206557,0.2623630027934432
5333,0.9340235604395604,0.24406326020915275,0.7559367397908473
5334,0.9339301098901099,0.2215642816838102,0.7784357183161899
5335,0.9337629450549451,0.18441973613979507,0.815580263860205
5336,0.9345935824175825,0.6636650277370008,0.33633497226299913
5337,0.934610989010989,0.4977680564270101,0.50223194357299
5338,0.9340802197802198,0.8694096742271378,0.13059032577286234
5339,0.9344455824175825,0.7466949417377986,0.2533050582622015
5340,0.9344892307692307,0.4120066177687117,0.5879933822312884
5341,0.9341623296703297,0.2824351148845127,0.7175648851154872
5342,0.9343064175824175,0.7990923727127547,0.20090762728724518
5343,0.934578857142857,0.6734838856103781,0.32651611438962186
5344,0.9345697582417583,0.6819763109182586,0.31802368908174133
5345,0.9335414065934066,0.1404170536272848,0.8595829463727152
5346,0.9343756483516484,0.3591295835412085,0.6408704164587915
5347,0.9336741978021976,0.9508073725513897,0.049192627448610374
5348,0.9341633406593406,0.8463768121716374,0.15362318782836254
5349,0.9345701538461537,0.4664053844291268,0.5335946155708733
5350,0.9344176263736265,0.3792854767928358,0.620714523207164
5351,0.9345678241758243,0.6826716158384727,0.31732838416152737
5352,0.9341003516483515,0.8637861614064066,0.13621383859359348
5353,0.9339326153846153,0.9018351180589116,0.09816488194108833
5354,0.9346225054945057,0.6082080530614175,0.3917919469385825
5355,0.9339349450549449,0.9010077983030591,0.09899220169694102
5356,0.9330939340659341,0.06389166985659242,0.9361083301434074
5357,0.9335776263736265,0.1467725442801472,0.8532274557198528
5358,0.9339628131868133,0.8950033323174387,0.10499666768256133
5359,0.9332527032967032,0.08950120380976855,0.9104987961902314
5360,0.9346379780219781,0.5381559114483684,0.4618440885516316
5361,0.9343138461538462,0.3315940653522049,0.6684059346477951
5362,0.9343802637362636,0.7731922952569785,0.2268077047430216
5363,0.934612923076923,0.6441300001977033,0.3558699998022967
5364,0.9330213626373626,0.053322667791174755,0.9466773322088252
5365,0.9332054065934067,0.0811207898184676,0.9188792101815324
5366,0.9343074725274725,0.32877218980076905,0.671227810199231
5367,0.934253010989011,0.8167120451685692,0.18328795483143082
5368,0.9344701978021978,0.4035754677940475,0.5964245322059525
5369,0.9336338461538461,0.958183958529121,0.041816041470879035
5370,0.9340047912087913,0.23871107108864187,0.7612889289113582
5371,0.9344111208791207,0.3766742387853972,0.6233257612146029
5372,0.9342459780219781,0.3094679844213243,0.6905320155786757
5373,0.9345467252747253,0.4462806064152676,0.5537193935847323
5374,0.934578989010989,0.4719314475554336,0.5280685524445664
5375,0.9328189010989012,0.024973944521754856,0.9750260554782451
5376,0.9344068131868133,0.37401028299091266,0.6259897170090873
5377,0.933952923076923,0.8968948159446372,0.10310518405536286
5378,0.9345175384615384,0.7106117923131224,0.2893882076868776
5379,0.9342576703296704,0.8150172454313569,0.184982754568643
5380,0.9337563076923078,0.18283958514902088,0.8171604148509791
5381,0.9346201318681319,0.6253990252737668,0.37460097472623316
5382,0.9341225494505494,0.272079181537989,0.727920818462011
5383,0.9341913846153845,0.8388535280054316,0.16114647199456844
5384,0.9344921758241759,0.7247231062455703,0.2752768937544297
5385,0.9342382417582418,0.8213724083310016,0.17862759166899847
5386,0.9346052747252748,0.6545989344454118,0.3454010655545882
5387,0.9339545934065935,0.896589975239505,0.10341002476049493
5388,0.934633978021978,0.5847774727537051,0.41522252724629494
5389,0.9344995164835164,0.7187988794015728,0.2812011205984272
5390,0.9329731428571427,0.04593232369019518,0.9540676763098048
5391,0.9344346373626373,0.38545840576898516,0.6145415942310147
5392,0.9344065494505494,0.374863545693951,0.6251364543060491
5393,0.9344976263736263,0.7215290255312538,0.2784709744687463
5394,0.9338107252747254,0.19456653880250688,0.805433461197493
5395,0.9346411868131868,0.568319828565811,0.431680171434189
5396,0.933747032967033,0.18032859148355324,0.8196714085164468
5397,0.9329302417582417,0.039833092415650743,0.9601669075843493
5398,0.934597934065934,0.6576051898747196,0.3423948101252804
5399,0.9327063296703298,0.011312884858813448,0.9886871151411867
5400,0.9346181098901098,0.5142829285684314,0.48571707143156856
5401,0.9326811868131868,0.008347931064349367,0.9916520689356506
5402,0.9345691868131869,0.6823316099983731,0.317668390001627
5403,0.9345501978021977,0.6924768934421882,0.3075231065578118
5404,0.9344565714285713,0.741387530880833,0.25861246911916697
5405,0.9344248791208791,0.7556853145863465,0.2443146854136536
5406,0.9334587252747254,0.9859010984020833,0.014098901597916604
5407,0.9341313406593406,0.8566094028431892,0.14339059715681068
5408,0.9338354285714285,0.1999213382868021,0.8000786617131979
5409,0.9345901098901099,0.48131555735532916,0.5186844426446708
5410,0.934631956043956,0.5878647075799623,0.4121352924200376
5411,0.9340828131868131,0.8686379226389759,0.1313620773610241
5412,0.9346388131868131,0.540961433404728,0.459038566595272
5413,0.9345782417582418,0.6748852533600636,0.32511474663993645
5414,0.9335887472527472,0.1492118391083535,0.8507881608916463
5415,0.933602857142857,0.15245557919911498,0.8475444208008851
5416,0.9338144615384616,0.9267805224034595,0.0732194775965404
5417,0.9342037802197802,0.833851839268095,0.16614816073190494
5418,0.9345999120879122,0.48877738195517895,0.511222618044821
5419,0.9346163076923076,0.5057134854731394,0.49428651452686057
5420,0.9340756483516482,0.8705366274404934,0.12946337255950652
5421,0.9345965714285714,0.6601823015241829,0.339817698475817
5422,0.9346233846153845,0.5197413093176061,0.4802586906823939
5423,0.9345537142857144,0.6902401130873071,0.3097598869126929
5424,0.9346074725274724,0.6523531473706643,0.34764685262933565
5425,0.9346247472527474,0.5249075161817276,0.4750924838182725
5426,0.9341224615384613,0.8586777070436739,0.14132229295632615
5427,0.9345254065934067,0.4324164054585203,0.5675835945414798
5428,0.9342699340659341,0.31719124831234136,0.6828087516876586
5429,0.9345793846153846,0.6730600045207749,0.3269399954792253
5430,0.934248087912088,0.8182804840785979,0.18171951592140206
5431,0.9327537142857142,0.01743728027503213,0.9825627197249679
5432,0.9345949010989011,0.662760635704668,0.337239364295332
5433,0.9345650989010991,0.4622579516411563,0.5377420483588436
5434,0.9340038681318681,0.23845212001854757,0.7615478799814523
5435,0.9345280879120881,0.4357043537905548,0.5642956462094451
5436,0.9337225934065932,0.17511915243356196,0.824880847566438
5437,0.9337567912087912,0.1829506573646796,0.8170493426353204
5438,0.9345438241758244,0.695152868263804,0.30484713173619593
5439,0.9344938021978021,0.7240665613689085,0.27593343863109143
5440,0.9331462857142858,0.07221056869760716,0.927789431302393
5441,0.9343748131868131,0.7758125420710661,0.22418745792893377
5442,0.9337745494505494,0.1869984419851476,0.8130015580148524
5443,0.9338186813186814,0.1964315640183014,0.8035684359816986
5444,0.9338563956043957,0.20405957764530652,0.7959404223546935
5445,0.9337885714285713,0.19027906664253577,0.8097209333574641
5446,0.9344894065934066,0.4120445586271196,0.5879554413728805
5447,0.9342590769230769,0.8146519510113079,0.1853480489886919
5448,0.9343614065934064,0.3533736517063955,0.6466263482936045
5449,0.9342285274725275,0.8251545324515349,0.174845467548465
5450,0.9346292307692308,0.5953797821415406,0.4046202178584595
5451,0.9344975384615384,0.7205964808065456,0.27940351919345446
5452,0.9341025494505495,0.26649137340151857,0.7335086265984815
5453,0.934202901098901,0.8349200291287364,0.16507997087126372
5454,0.9339415384615384,0.8997675625699586,0.10023243743004137
5455,0.9330226373626374,0.05346468163400961,0.9465353183659904
5456,0.9342784615384615,0.808704311059551,0.19129568894044902
5457,0.9346382857142856,0.5457195101457919,0.45428048985420816
5458,0.9346130549450549,0.6450200725505464,0.3549799274494536
5459,0.9346404835164835,0.5733985602497367,0.4266014397502634
5460,0.9346398681318681,0.5417340033810704,0.45826599661892964
5461,0.9339577142857143,0.22869156297719356,0.7713084370228064
5462,0.934003956043956,0.2385241305899678,0.7614758694100322
5463,0.9343050109890111,0.3283817239905366,0.6716182760094634
5464,0.9346427692307692,0.5636631103571846,0.43633688964281536
5465,0.9346362637362636,0.5343280248485224,0.4656719751514775
5466,0.9346154285714284,0.5038968367376804,0.49610316326231974
5467,0.9339005274725275,0.21443661057282293,0.7855633894271772
5468,0.9346162197802198,0.5055009776215263,0.49449902237847365
5469,0.9332145934065934,0.08260254649292188,0.9173974535070782
5470,0.9345378901098901,0.6977210846266604,0.3022789153733396
5471,0.9344846593406593,0.7273250255526122,0.2726749744473877
5472,0.9343841758241758,0.7712047010273116,0.22879529897268824
5473,0.9335017582417584,0.9791877458734596,0.020812254126540582
5474,0.934641054945055,0.554162423205869,0.4458375767941309
5475,0.93454610989011,0.6943896649935286,0.3056103350064715
5476,0.9343354725274726,0.7902197817555158,0.20978021824448437
5477,0.9344067692307693,0.3743410878442976,0.6256589121557024
5478,0.9340858901098901,0.8677698793722273,0.1322301206277728
5479,0.9343697582417583,0.7772403965207377,0.22275960347926227
5480,0.9346246153846155,0.5243641284946764,0.47563587150532355
5481,0.9344444395604394,0.3903320286531946,0.6096679713468053
5482,0.9345226813186814,0.43026134213807216,0.5697386578619278
5483,0.9337766593406592,0.18750091606015987,0.8124990839398402
5484,0.934065098901099,0.256293067474196,0.743706932525804
5485,0.9345861538461538,0.667824292237896,0.3321757077621041
5486,0.934351076923077,0.7855459105879075,0.21445408941209249
5487,0.9340824175824176,0.2603425205151241,0.739657479484876
5488,0.9334847912087911,0.981711959758683,0.01828804024131699
5489,0.934380967032967,0.3609729351198177,0.6390270648801822
5490,0.9333832967032966,0.11196189948922397,0.8880381005107759
5491,0.9339898021978023,0.23518951359313559,0.7648104864068644
5492,0.9338729670329671,0.9136730400666578,0.08632695993334225
5493,0.9341239120879121,0.2724741800250229,0.727525819974977
5494,0.9346113406593407,0.6465644873296781,0.3534355126703219
5495,0.9345783296703297,0.6754448317782262,0.3245551682217738
5496,0.9346305934065934,0.5295236668204366,0.47047633317956344
5497,0.9328977582417584,0.035480588783778313,0.9645194112162215
5498,0.9346077802197803,0.6525303327447014,0.34746966725529865
5499,0.9346147252747253,0.642992228149825,0.3570077718501749
5500,0.9345064615384615,0.4185650452300488,0.5814349547699513
5501,0.9329174505494506,0.03842377639342088,0.9615762236065791
5502,0.9344403956043955,0.3874296949459348,0.6125703050540653
5503,0.9342112087912088,0.8316317033922483,0.16836829660775177
5504,0.9338093626373627,0.9277248415813297,0.07227515841867034
5505,0.9346257142857143,0.5986361679508371,0.40136383204916287
5506,0.9337157802197802,0.17368419627928527,0.8263158037207147
5507,0.9343531868131867,0.3493894058880327,0.6506105941119674
5508,0.9329879999999999,0.048153208065798536,0.9518467919342014
5509,0.9346154285714285,0.5113654047262146,0.48863459527378544
5510,0.9336537142857144,0.1626972606520666,0.8373027393479333
5511,0.9346391648351648,0.5466659267779834,0.45333407322201646
5512,0.9345114285714285,0.7138970735158249,0.2861029264841751
5513,0.9345153846153845,0.42609940626350146,0.5739005937364986
5514,0.9335826373626374,0.14784776884876583,0.8521522311512343
5515,0.9342967912087912,0.8031722148115664,0.1968277851884336
5516,0.9345937582417583,0.6632792098494746,0.3367207901505254
5517,0.9345569670329671,0.6875756294008777,0.3124243705991223
5518,0.9346165274725275,0.5120835520622251,0.4879164479377749
5519,0.9346275604395604,0.526066744559148,0.47393325544085196
5520,0.9346389010989009,0.5411625174966539,0.45883748250334605
5521,0.9346407472527473,0.5472292073979639,0.4527707926020362
5522,0.9346236923076922,0.6089792119339638,0.39102078806603624
5523,0.9342481318681318,0.3099483651328635,0.6900516348671365
5524,0.934556043956044,0.6882636948159578,0.31173630518404216
5525,0.9345566153846154,0.687777361531325,0.3122226384686751
5526,0.9336688351648351,0.9517220785279967,0.04827792147200331
5527,0.9334018021978023,0.11580955745449106,0.8841904425455089
5528,0.9343752967032966,0.7749868614795552,0.22501313852044472
5529,0.9329055824175824,0.03644175804534773,0.9635582419546523
5530,0.934602065934066,0.49014240281516624,0.5098575971848337
5531,0.9337473406593406,0.1802650864040567,0.8197349135959433
5532,0.9343636923076923,0.7800778387775504,0.2199221612224496
5533,0.9343836923076924,0.3623923232502658,0.6376076767497342
5534,0.9346203076923076,0.6213674537730279,0.37863254622697207
5535,0.9346121758241759,0.6442358191803064,0.3557641808196936
5536,0.9339603956043956,0.8954927545767082,0.10450724542329175
5537,0.9340215824175825,0.8825142561836169,0.1174857438163832
5538,0.9342339780219782,0.8228805354720918,0.17711946452790814
5539,0.9339308571428572,0.22210926628798378,0.7778907337120163
5540,0.9345861978021976,0.6678176149329365,0.33218238506706355
5541,0.9344477362637362,0.7458485359653928,0.2541514640346072
5542,0.9338756483516484,0.9131395893806697,0.08686041061933017
5543,0.934586945054945,0.6673518751048851,0.332648124895115
5544,0.9335225494505495,0.975649488286168,0.024350511713831877
5545,0.9346305934065934,0.5302044013342232,0.4697955986657768
5546,0.9344933626373626,0.7242449741679423,0.2757550258320578
5547,0.9346230329670329,0.5230078632041745,0.4769921367958255
5548,0.9340778461538461,0.2592317784521971,0.740768221547803
5549,0.9344818461538462,0.7295399157798079,0.27046008422019213
5550,0.9338533186813186,0.2033918695514026,0.7966081304485974
5551,0.9343833846153845,0.3622775669931182,0.6377224330068817
5552,0.9345241318681318,0.7077626449073982,0.2922373550926019
5553,0.9344587252747251,0.39900973381643867,0.6009902661835614
5554,0.9343011428571427,0.32648582172593177,0.6735141782740682
5555,0.9341759120879121,0.8427188930357793,0.15728110696422073
5556,0.9327515604395605,0.017242482180396597,0.9827575178196035
5557,0.9345835604395604,0.47591555280265807,0.5240844471973418
5558,0.9346247912087909,0.607472856435634,0.392527143564366
5559,0.9337881758241758,0.19021556025171793,0.8097844397482822
5560,0.9346250109890112,0.5244867355534413,0.4755132644465587
5561,0.9332687032967034,0.0920324601883254,0.9079675398116746
5562,0.9345526593406592,0.45137958377926424,0.5486204162207358
5563,0.9327351648351649,0.015188620864188547,0.9848113791358114
5564,0.9346205274725274,0.6236998699017533,0.3763001300982467
5565,0.9344516043956044,0.3935498702769167,0.6064501297230834
5566,0.9339345054945055,0.9011031942509515,0.09889680574904851
5567,0.933388923076923,0.996177467529123,0.0038225324708770574
5568,0.93415010989011,0.8501737784660719,0.14982622153392808
5569,0.9344538461538463,0.7423363870001329,0.2576636129998672
5570,0.9343398241758242,0.3447144353560731,0.655285564643927
5571,0.933620879120879,0.9605200048080513,0.039479995191948634
5572,0.934501978021978,0.7175545814900423,0.2824454185099577
5573,0.9327257582417581,0.01401223708104227,0.9859877629189577
5574,0.9326709010989012,0.007028692104102236,0.9929713078958978
5575,0.9338974945054945,0.9091707920023485,0.09082920799765158
5576,0.9340057582417581,0.8860663663275545,0.1139336336724455
5577,0.9346014065934066,0.656025248003219,0.34397475199678096
5578,0.9345854505494505,0.668103943271572,0.331896056728428
5579,0.9342644835164835,0.8132713801086606,0.18672861989133932
5580,0.9339308571428571,0.22192784976953708,0.778072150230463
5581,0.9341617582417583,0.2823324767185035,0.7176675232814965
5582,0.9345364395604396,0.699853328449463,0.3001466715505369
5583,0.934556043956044,0.4536826488691854,0.5463173511308146
5584,0.934128043956044,0.8570808040936736,0.14291919590632632
5585,0.933835120879121,0.19979777673549984,0.8002022232645002
5586,0.9344432967032967,0.38933849435176826,0.6106615056482317
5587,0.9337676483516484,0.9350035597948776,0.06499644020512232
5588,0.9346214505494506,0.6127273593019253,0.38727264069807465
5589,0.934013978021978,0.24140000224727975,0.7585999977527201
5590,0.9346066813186815,0.6527508211142957,0.3472491788857043
5591,0.9343272967032967,0.7929467100014688,0.2070532899985313
5592,0.934538065934066,0.6988269378829689,0.30117306211703115
5593,0.9345701978021977,0.46608995021108407,0.5339100497889159
5594,0.9343416703296703,0.3454619357984084,0.6545380642015917
5595,0.9343005274725273,0.32630837337988405,0.673691626620116
5596,0.9339893626373625,0.8899555388295669,0.11004446117043308
5597,0.9345291868131869,0.7031618334856543,0.29683816651434575
5598,0.9343265054945056,0.33754164905977885,0.6624583509402211
5599,0.9340381978021979,0.8780276734317323,0.12197232656826784
5600,0.9345845714285714,0.6700144728311109,0.32998552716888907
5601,0.9345825494505493,0.6711597977351093,0.3288402022648908
5602,0.93413221978022,0.8563710749840415,0.1436289250159584
5603,0.9345672967032966,0.4635616261228697,0.5364383738771302
5604,0.934472175824176,0.7341424904380415,0.26585750956195847
5605,0.9346294065934065,0.5949418231578928,0.40505817684210726
5606,0.9343876923076925,0.7703663675636143,0.22963363243638554
5607,0.9345672087912087,0.4644998618437978,0.5355001381562022
5608,0.9344086593406593,0.7618282640162035,0.23817173598379637
5609,0.9345487032967034,0.6932114960516699,0.30678850394833
5610,0.9345185934065935,0.7104696376766929,0.2895303623233071
5611,0.9345158241758242,0.7112181429451919,0.288781857054808
5612,0.9337315164835165,0.9415601257310477,0.05843987426895212
5613,0.9346002637362637,0.48915741186329553,0.5108425881367045
5614,0.9337111648351648,0.172731047482409,0.8272689525175909
5615,0.9338312527472528,0.9231919093751386,0.07680809062486141
5616,0.9333378021978023,0.10361452701812592,0.896385472981874
5617,0.9333585054945055,0.10749790548970357,0.8925020945102965
5618,0.9342783296703296,0.8090254064232387,0.19097459357676122
5619,0.9339445714285713,0.8991323981769939,0.10086760182300594
5620,0.9345368791208791,0.699703682689476,0.300296317310524
5621,0.9339174945054947,0.9050623693976294,0.09493763060237062
5622,0.9340416703296702,0.8769850400712658,0.12301495992873424
5623,0.9345664615384615,0.6836347001486898,0.3163652998513101
5624,0.933659824175824,0.16374575923038953,0.8362542407696103
5625,0.9345864175824177,0.47944559340826337,0.5205544065917366
5626,0.9339577142857143,0.8959006010134942,0.1040993989865059
5627,0.9344106813186812,0.7611512068103339,0.2388487931896662
5628,0.9341166593406592,0.860096898359732,0.13990310164026798
5629,0.934411076923077,0.3766044724815841,0.6233955275184161
5630,0.9346181978021977,0.5157497504345169,0.48425024956548296
5631,0.933836967032967,0.9216870647607114,0.0783129352392887
5632,0.9344094505494506,0.7615598175641055,0.23844018243589435
5633,0.9346417142857143,0.5677338802667614,0.43226611973323864
5634,0.9341533626373627,0.8493690931484619,0.1506309068515381
5635,0.9336992967032967,0.17082649552756254,0.8291735044724374
5636,0.9337727032967033,0.18658642327270747,0.8134135767272926
5637,0.9344111648351646,0.3766767979374009,0.6233232020625992
5638,0.9339891428571429,0.2350693525311085,0.7649306474688915
5639,0.9331322197802199,0.06919487517529321,0.9308051248247068
5640,0.9337698021978023,0.18624319251382954,0.8137568074861705
5641,0.9342753846153845,0.3183258870795512,0.6816741129204489
5642,0.9344270769230769,0.7545262072673324,0.2454737927326677
5643,0.9341884835164833,0.8395998420034331,0.16040015799656707
5644,0.9341271648351649,0.8573209985719724,0.1426790014280276
5645,0.9344465934065933,0.3914734811948739,0.6085265188051261
5646,0.9326762197802199,0.007684352755811152,0.9923156472441889
5647,0.9342353406593409,0.30510685707133456,0.6948931429286654
5648,0.934002857142857,0.23831257459445557,0.7616874254055443
5649,0.9345007032967032,0.41644962071966596,0.583550379280334
5650,0.9341673406593407,0.28365771667101985,0.7163422833289803
5651,0.9329863296703297,0.047839816576773574,0.9521601834232265
5652,0.9341539340659338,0.27945580348633225,0.7205441965136679
5653,0.934519032967033,0.7103376863893618,0.28966231361063816
5654,0.9340425934065933,0.2499775341392855,0.7500224658607145
5655,0.9346392967032967,0.5463440609665561,0.45365593903344387
5656,0.9339307692307692,0.22176894802285974,0.7782310519771402
5657,0.9346267252747253,0.5998270602381804,0.40017293976181967
5658,0.9340014505494506,0.23776054479173878,0.7622394552082612
5659,0.9346406153846153,0.5684824756359314,0.43151752436406865
5660,0.9346077802197802,0.4947588403243644,0.5052411596756355
5661,0.9331866813186812,0.07840933266250882,0.9215906673374913
5662,0.9342203956043956,0.8279575314196449,0.17204246858035505
5663,0.9334702857142856,0.12774765963692478,0.8722523403630752
5664,0.9335542857142856,0.9707883190249621,0.029211680975037874
5665,0.9337495384615384,0.18098677836941185,0.8190132216305882
5666,0.9344570549450549,0.7407407558480351,0.259259244151965
5667,0.933509846153846,0.13554732647040366,0.8644526735295962
5668,0.9342915604395604,0.8042091889669337,0.19579081103306617
5669,0.9345720439560439,0.6809132183398338,0.3190867816601663
5670,0.9345519999999999,0.6914578584963841,0.30854214150361603
5671,0.934190065934066,0.2915631921799214,0.7084368078200787
5672,0.9329992527472528,0.049869178181042285,0.9501308218189577
5673,0.9333427692307692,0.10458905791826496,0.895410942081735
5674,0.9342308131868131,0.30262560812588196,0.697374391874118
5675,0.9333796043956043,0.11134035260946631,0.8886596473905336
5676,0.933040967032967,0.05618658272326766,0.9438134172767323
5677,0.9340869450549452,0.8676791637049436,0.13232083629505642
5678,0.9345319120879122,0.70205858359382,0.29794141640618
5679,0.934315032967033,0.33254138434881214,0.6674586156511879
5680,0.9342927472527471,0.323424627875274,0.676575372124726
5681,0.9337339780219779,0.9409869676503128,0.05901303234968717
5682,0.934408087912088,0.375504331429146,0.624495668570854
5683,0.9341612747252747,0.8467490832323894,0.15325091676761052
5684,0.9346314725274725,0.5914042169607419,0.40859578303925803
5685,0.9345718681318682,0.4667262226809076,0.5332737773190924
5686,0.9342205714285715,0.8278462566157526,0.17215374338424738
5687,0.93393810989011,0.22379869602171862,0.7762013039782814
5688,0.9334424175824175,0.12309824130850909,0.8769017586914908
5689,0.9342544615384616,0.313188560277505,0.686811439722495
5690,0.9337037362637362,0.946272321276383,0.053727678723616966
5691,0.9335906813186812,0.1497841903156844,0.8502158096843156
5692,0.9338160439560439,0.19603395464684867,0.8039660453531513
5693,0.9346155164835167,0.50340876340152,0.49659123659848003
5694,0.933805978021978,0.19375601031240405,0.8062439896875959
5695,0.9334520000000001,0.9868972019038255,0.013102798096174593
5696,0.9326385054945054,0.0034970880902602877,0.9965029119097397
5697,0.9343836483516483,0.36259424767305676,0.6374057523269432
5698,0.9327988571428569,0.02261764715775465,0.9773823528422454
5699,0.9345213186813187,0.42900923474499825,0.5709907652550018
5700,0.9340110769230769,0.8844154114776702,0.11558458852232982
5701,0.9332788571428571,0.0942146269624847,0.9057853730375153
5702,0.9337576703296703,0.9365138860057095,0.06348611399429042
5703,0.9345516483516483,0.6912903153728417,0.30870968462715837
5704,0.9335236483516484,0.9755185764154396,0.024481423584560517
5705,0.934546901098901,0.4462105150590064,0.5537894849409937
5706,0.9345854945054946,0.4770520078168904,0.5229479921831096
5707,0.934487912087912,0.4115125660613612,0.5884874339386387
5708,0.9346228571428571,0.5208891187882865,0.4791108812117135
5709,0.9346300659340658,0.5289119837707479,0.4710880162292521
5710,0.9330482197802199,0.05717919988772673,0.9428208001122732
5711,0.9340848791208793,0.26136544883964935,0.7386345511603507
5712,0.9343354725274725,0.3410941934788062,0.6589058065211938
5713,0.9343960879120881,0.766956914153823,0.2330430858461768
5714,0.9337522197802196,0.9374028716835449,0.06259712831645516
5715,0.9345204835164835,0.7098923409769918,0.2901076590230081
5716,0.9341611428571428,0.2816723368227089,0.718327663177291
5717,0.9341579340659341,0.28072941150134634,0.7192705884986536
5718,0.9338191648351648,0.19656474822636374,0.8034352517736363
5719,0.9345095824175824,0.42110830602505034,0.5788916939749497
5720,0.9345044395604396,0.4179421916042794,0.5820578083957205
5721,0.9341766153846154,0.28730452783656857,0.7126954721634315
5722,0.9334776263736263,0.12887059131843281,0.8711294086815672
5723,0.9345783296703297,0.6770398899351698,0.3229601100648303
5724,0.9346037362637362,0.4911761237436656,0.5088238762563344
5725,0.9342011868131869,0.8354234318076617,0.1645765681923384
5726,0.9330006153846154,0.05017557948772477,0.9498244205122753
5727,0.9346175384615384,0.6322989757724202,0.3677010242275799
5728,0.9346216703296703,0.6124203899927583,0.3875796100072416
5729,0.9344125274725275,0.759948059267919,0.24005194073208105
5730,0.9341229890109891,0.8585808378313894,0.14141916216861072
5731,0.9344535384615383,0.393975446714452,0.6060245532855479
5732,0.9344090549450549,0.7616246915022884,0.23837530849771146
5733,0.9344435604395603,0.7476626329246385,0.25233736707536153
5734,0.9346305494505494,0.531364056297256,0.46863594370274414
5735,0.9345721318681318,0.6803612847204954,0.3196387152795047
5736,0.9336195604395604,0.9607019725433984,0.03929802745660152
5737,0.9334975384615385,0.9799509086086396,0.020049091391360328
5738,0.9338944615384617,0.9095770804395714,0.09042291956042857
5739,0.934639824175824,0.5431606882932731,0.45683931170672687
5740,0.9344040879120881,0.7637263489256981,0.23627365107430198
5741,0.9326396043956044,0.00358824065169973,0.9964117593483003
5742,0.9345944175824176,0.6623335222771609,0.33766647772283903
5743,0.9346036043956043,0.49055275666377024,0.5094472433362298
5744,0.9344072967032965,0.37527545559303405,0.6247245444069659
5745,0.9343288791208791,0.7923296645649343,0.20767033543506572
5746,0.9338442637362638,0.20176355825236456,0.7982364417476354
5747,0.9337853186813185,0.932199269022358,0.06780073097764197
5748,0.9340887032967032,0.8671878324290335,0.1328121675709664
5749,0.9336886153846152,0.9488060331662534,0.05119396683374653
5750,0.9345415824175822,0.6962086283905636,0.3037913716094364
5751,0.9343658461538462,0.355154185382335,0.644845814617665
5752,0.9344765274725274,0.7317577182440905,0.26824228175590953
5753,0.9346239999999999,0.5202579559673621,0.4797420440326379
5754,0.933709978021978,0.17252119760433562,0.8274788023956644
5755,0.9344706373626374,0.7349280415448632,0.2650719584551367
5756,0.9336319560439562,0.15864824380788584,0.8413517561921142
5757,0.9346173186813187,0.630666666600268,0.3693333333997318
5758,0.9340592967032966,0.2542139987050893,0.7457860012949106
5759,0.9339626373626374,0.8950497212837546,0.10495027871624542
5760,0.9340827692307692,0.8685295858322193,0.1314704141677808
5761,0.934384923076923,0.3636063501663682,0.6363936498336317
5762,0.9339076483516485,0.9073944487835859,0.09260555121641419
5763,0.9346217142857142,0.6272763446408132,0.3727236553591869
5764,0.9345693626373628,0.6818556679018224,0.3181443320981776
5765,0.9345282637362639,0.4356591012162808,0.5643408987837192
5766,0.9343907252747252,0.3657828152942564,0.6342171847057436
5767,0.934042021978022,0.2494720700769829,0.750527929923017
5768,0.9344439999999998,0.3898231828422744,0.6101768171577256
5769,0.934612967032967,0.6451473284281322,0.35485267157186784
5770,0.9335287032967033,0.13859846983915972,0.8614015301608402
5771,0.9342683956043956,0.8124436331596859,0.18755636684031407
5772,0.9341520000000002,0.2791651189324986,0.7208348810675014
5773,0.9343362197802197,0.343454782709771,0.656545217290229
5774,0.9333524395604396,0.10657864710450808,0.893421352895492
5775,0.9336746373626373,0.16660456761552506,0.833395432384475
5776,0.9346214945054945,0.6124486761558245,0.38755132384417545
5777,0.934314065934066,0.33183846449710086,0.668161535502899
5778,0.9339266373626374,0.9032728207898579,0.0967271792101421
5779,0.9328421538461538,0.02822088772430492,0.9717791122756951
5780,0.9346177142857142,0.6315446574759002,0.36845534252409984
